customer_id,recency,frequency,monetary,r_score,f_score,m_score,segment
15757,86,6,2940.36,2,2,3,Loyal Customers
15758,45,1,205.25,2,1,1,Lost/Others
15759,239,7,830.93,1,2,2,At Risk
15760,651,2,13916.34,1,1,3,Lost/Others
15761,463,1,143.05,1,1,1,Lost/Others
15762,86,2,583.75,2,1,2,Lost/Others
15763,52,2,1086.92,2,1,3,Lost/Others
15764,109,8,4503.08,1,2,3,At Risk
15765,687,1,370.63,1,1,2,Lost/Others
15766,85,3,831.06,2,1,2,Lost/Others
15768,136,34,15601.09,1,3,3,At Risk
15769,28,46,88704.32,3,3,3,Champions
15770,633,1,321.45,1,1,2,Lost/Others
15771,625,3,1006.54,1,1,3,Lost/Others
15772,439,1,280.88,1,1,1,Lost/Others
15773,26,2,774.52,3,1,2,New Customers
15774,89,6,1329.94,2,2,3,Loyal Customers
15775,266,2,150.5,1,1,1,Lost/Others
15776,154,1,241.62,1,1,1,Lost/Others
15777,262,7,1762.61,1,2,3,At Risk
15778,452,1,307.95,1,1,2,Lost/Others
15779,484,2,124.08,1,1,1,Lost/Others
15780,204,3,475.28,1,1,2,Lost/Others
15781,46,3,345.46,2,1,2,Lost/Others
15782,30,4,4014.1,3,2,3,Loyal Customers
15783,31,1,246.3,2,1,1,Lost/Others
15784,488,2,848.33,1,1,2,Lost/Others
15785,53,16,5969.93,2,3,3,Loyal Customers
15786,67,5,8514.82,2,2,3,Loyal Customers
15787,47,3,948.05,2,1,2,Lost/Others
15788,529,1,221.83,1,1,1,Lost/Others
15789,379,6,1962.01,1,2,3,At Risk
15790,31,1,220.85,2,1,1,Lost/Others
15791,64,5,3608.34,2,2,3,Loyal Customers
15792,420,2,933.84,1,1,2,Lost/Others
15793,35,8,2399.57,2,2,3,Loyal Customers
15794,757,2,777.0,1,1,2,Lost/Others
15795,170,8,1979.87,1,2,3,At Risk
15796,22,17,5175.83,3,3,3,Champions
15797,134,6,2821.08,1,2,3,At Risk
15798,513,3,1535.37,1,1,3,Lost/Others
15799,96,4,1424.29,1,2,3,At Risk
15800,128,7,1242.58,1,2,3,At Risk
15801,67,3,1063.95,2,1,3,Lost/Others
15802,163,1,451.42,1,1,2,Lost/Others
15803,72,4,1929.66,2,2,3,Loyal Customers
15804,21,13,4206.39,3,3,3,Champions
15805,44,30,10189.23,2,3,3,Loyal Customers
15806,67,3,784.58,2,1,2,Lost/Others
15807,71,5,1817.52,2,2,3,Loyal Customers
15808,327,21,18409.93,1,3,3,At Risk
15809,57,7,1274.44,2,2,3,Loyal Customers
15810,99,8,2999.04,1,2,3,At Risk
15811,43,7,3890.52,2,2,3,Loyal Customers
15812,128,12,5201.47,1,3,3,At Risk
15813,228,2,1303.91,1,1,3,Lost/Others
15814,37,6,2634.44,2,2,3,Loyal Customers
15815,84,5,2100.6,2,2,3,Loyal Customers
15816,563,2,144.15,1,1,1,Lost/Others
15817,441,3,2766.4,1,1,3,Lost/Others
15818,609,1,340.5,1,1,2,Lost/Others
15819,70,10,3934.79,2,3,3,Loyal Customers
15820,340,1,206.98,1,1,1,Lost/Others
15821,65,2,570.96,2,1,2,Lost/Others
15822,24,6,1840.06,3,2,3,Loyal Customers
15823,393,3,3897.17,1,1,3,Lost/Others
15824,474,2,890.94,1,1,2,Lost/Others
15825,193,1,532.94,1,1,2,Lost/Others
15826,77,4,2598.28,2,2,3,Loyal Customers
15827,94,28,3794.07,1,3,3,At Risk
15828,396,1,1108.82,1,1,3,Lost/Others
15829,120,2,636.14,1,1,2,Lost/Others
15830,58,1,576.0,2,1,2,Lost/Others
15831,79,3,801.76,2,1,2,Lost/Others
15832,275,1,836.79,1,1,2,Lost/Others
15833,758,1,80.4,1,1,1,Lost/Others
15834,91,7,3772.99,1,2,3,At Risk
15835,65,4,954.09,2,2,2,Loyal Customers
15836,71,1,137.37,2,1,1,Lost/Others
15837,85,2,777.01,2,1,2,Lost/Others
15838,32,34,74163.0,2,3,3,Loyal Customers
15839,54,3,1048.49,2,1,3,Lost/Others
15840,79,2,355.56,2,1,2,Lost/Others
15841,93,9,2742.41,1,2,3,At Risk
15842,414,2,548.8,1,1,2,Lost/Others
15843,324,1,118.95,1,1,1,Lost/Others
15844,67,1,130.74,2,1,1,Lost/Others
15845,38,11,4426.28,2,3,3,Loyal Customers
15846,406,1,107.01,1,1,1,Lost/Others
15847,59,5,822.57,2,2,2,Loyal Customers
15848,642,1,139.94,1,1,1,Lost/Others
15850,40,6,1058.72,2,2,3,Loyal Customers
15851,547,1,109.73,1,1,1,Lost/Others
15852,207,3,257.26,1,1,1,Lost/Others
15853,72,1,110.8,2,1,1,Lost/Others
15854,25,21,5583.81,3,3,3,Champions
15855,157,6,1052.72,1,2,3,At Risk
15856,25,52,34220.34,3,3,3,Champions
15857,39,2,570.48,2,1,2,Lost/Others
15858,36,13,3960.37,2,3,3,Loyal Customers
15859,453,1,438.46,1,1,2,Lost/Others
15860,61,17,2505.21,2,3,3,Loyal Customers
15861,33,12,4401.79,2,3,3,Loyal Customers
15862,29,13,2928.29,3,3,3,Champions
15863,46,5,358.7,2,2,2,Loyal Customers
15864,43,7,2180.76,2,2,3,Loyal Customers
15865,61,5,2248.92,2,2,3,Loyal Customers
15866,122,1,230.53,1,1,1,Lost/Others
15867,26,31,9063.95,3,3,3,Champions
15868,604,1,94.53,1,1,1,Lost/Others
15869,298,3,323.66,1,1,2,Lost/Others
15870,53,4,862.61,2,2,2,Loyal Customers
15871,458,1,33.1,1,1,1,Lost/Others
15872,35,4,795.68,2,2,2,Loyal Customers
15873,520,4,313.92,1,2,2,At Risk
15874,84,21,11284.76,2,3,3,Loyal Customers
15875,667,1,111.72,1,1,1,Lost/Others
15876,430,2,1449.14,1,1,3,Lost/Others
15877,22,2,493.28,3,1,2,New Customers
15878,582,2,330.77,1,1,2,Lost/Others
15879,425,4,1157.3,1,2,3,At Risk
15880,390,1,686.56,1,1,2,Lost/Others
15881,333,5,501.39,1,2,2,At Risk
15882,219,8,1495.98,1,2,3,At Risk
15883,23,2,396.48,3,1,2,New Customers
15884,453,2,249.7,1,1,1,Lost/Others
15885,113,15,1951.82,1,3,3,At Risk
15886,81,4,1052.87,2,2,3,Loyal Customers
15887,427,3,1027.15,1,1,3,Lost/Others
15888,101,3,429.16,1,1,2,Lost/Others
15889,177,8,1806.28,1,2,3,At Risk
15890,415,5,535.65,1,2,2,At Risk
15891,247,1,524.52,1,1,2,Lost/Others
15892,690,1,128.2,1,1,1,Lost/Others
15893,502,1,305.28,1,1,2,Lost/Others
15894,274,2,420.29,1,1,2,Lost/Others
15895,170,1,179.17,1,1,1,Lost/Others
15897,215,2,222.05,1,1,1,Lost/Others
15898,22,25,5596.31,3,3,3,Champions
15899,389,1,112.5,1,1,1,Lost/Others
15900,44,4,900.4,2,2,2,Loyal Customers
15901,37,7,703.22,2,2,2,Loyal Customers
15902,401,1,145.01,1,1,1,Lost/Others
15903,30,12,8939.84,3,3,3,Champions
15904,29,1,164.68,3,1,1,New Customers
15905,564,1,114.69,1,1,1,Lost/Others
15906,40,10,2555.64,2,3,3,Loyal Customers
15907,24,3,967.45,3,1,2,New Customers
15908,511,2,764.57,1,1,2,Lost/Others
15909,194,1,191.94,1,1,1,Lost/Others
15910,21,15,2681.8,3,3,3,Champions
15911,644,8,1702.34,1,2,3,At Risk
15912,199,9,1074.7,1,2,3,At Risk
15913,555,1,6.3,1,1,1,Lost/Others
15914,399,2,205.99,1,1,1,Lost/Others
15915,422,1,429.21,1,1,2,Lost/Others
15916,37,13,3427.17,2,3,3,Loyal Customers
15917,268,5,560.63,1,2,2,At Risk
15918,211,3,582.88,1,1,2,Lost/Others
15919,40,2,910.61,2,1,2,Lost/Others
15920,175,9,571.64,1,2,2,At Risk
15921,193,4,802.11,1,2,2,At Risk
15922,394,1,739.0,1,1,2,Lost/Others
15923,393,1,254.16,1,1,1,Lost/Others
15924,752,1,102.82,1,1,1,Lost/Others
15925,215,1,207.15,1,1,1,Lost/Others
15926,563,1,134.44,1,1,1,Lost/Others
15927,668,1,123.39,1,1,1,Lost/Others
15928,677,1,293.53,1,1,1,Lost/Others
15929,665,1,594.0,1,1,2,Lost/Others
15930,88,1,426.63,2,1,2,Lost/Others
15931,449,1,239.9,1,1,1,Lost/Others
15932,25,8,2495.87,3,2,3,Loyal Customers
15933,42,3,1107.46,2,1,3,Lost/Others
15934,438,2,2190.66,1,1,3,Lost/Others
15935,260,2,416.86,1,1,2,Lost/Others
15936,400,2,282.79,1,1,1,Lost/Others
15937,85,1,145.35,2,1,1,Lost/Others
15938,133,9,734.81,1,2,2,At Risk
15939,110,16,9060.39,1,3,3,At Risk
15940,332,1,35.8,1,1,1,Lost/Others
15941,658,1,405.0,1,1,2,Lost/Others
15942,154,1,337.44,1,1,2,Lost/Others
15943,670,2,271.29,1,1,1,Lost/Others
15944,297,4,2164.24,1,2,3,At Risk
15945,386,4,827.27,1,2,2,At Risk
15946,523,3,2304.18,1,1,3,Lost/Others
15947,103,1,1708.24,1,1,3,Lost/Others
15948,29,3,1509.09,3,1,3,New Customers
15949,37,2,364.72,2,1,2,Lost/Others
15950,52,10,7180.71,2,3,3,Loyal Customers
15951,29,3,1013.17,3,1,3,New Customers
15952,54,4,806.57,2,2,2,Loyal Customers
15953,36,18,3669.55,2,3,3,Loyal Customers
15954,610,1,190.75,1,1,1,Lost/Others
15955,45,22,8658.36,2,3,3,Loyal Customers
15956,572,2,617.6,1,1,2,Lost/Others
15957,52,3,930.1,2,1,2,Lost/Others
15958,95,4,492.99,1,2,2,At Risk
15959,703,3,579.49,1,1,2,Lost/Others
15960,395,4,410.95,1,2,2,At Risk
15961,400,1,451.29,1,1,2,Lost/Others
15962,470,1,295.83,1,1,1,Lost/Others
15963,40,2,470.76,2,1,2,Lost/Others
15964,684,1,272.96,1,1,1,Lost/Others
15965,38,13,3013.09,2,3,3,Loyal Customers
15966,471,1,426.53,1,1,2,Lost/Others
15967,44,12,3041.6,2,3,3,Loyal Customers
15968,409,1,418.05,1,1,2,Lost/Others
15969,23,5,1127.05,3,2,3,Loyal Customers
15970,324,2,1017.32,1,1,3,Lost/Others
15971,38,18,5902.83,2,3,3,Loyal Customers
15972,477,5,1810.27,1,2,3,At Risk
15973,387,3,988.44,1,1,2,Lost/Others
15974,60,7,3442.15,2,2,3,Loyal Customers
15975,105,1,371.01,1,1,2,Lost/Others
15976,186,6,1746.64,1,2,3,At Risk
15977,38,2,1054.73,2,1,3,Lost/Others
15978,98,3,3279.42,1,1,3,Lost/Others
15979,623,1,329.22,1,1,2,Lost/Others
15980,109,7,6593.68,1,2,3,At Risk
15981,45,21,9362.77,2,3,3,Loyal Customers
15982,626,1,324.51,1,1,2,Lost/Others
15983,43,8,3958.82,2,2,3,Loyal Customers
15984,23,30,8759.32,3,3,3,Champions
15985,144,7,2715.28,1,2,3,At Risk
15986,51,2,354.42,2,1,2,Lost/Others
15987,33,8,1682.13,2,2,3,Loyal Customers
15988,40,3,770.09,2,1,2,Lost/Others
15989,396,2,372.51,1,1,2,Lost/Others
15990,65,7,2010.05,2,2,3,Loyal Customers
15991,555,1,150.55,1,1,1,Lost/Others
15992,24,3,896.6,3,1,2,New Customers
15993,29,7,2797.57,3,2,3,Loyal Customers
15994,75,3,1202.18,2,1,3,Lost/Others
15995,435,1,696.19,1,1,2,Lost/Others
15996,109,7,1686.9,1,2,3,At Risk
15998,57,16,8308.34,2,3,3,Loyal Customers
15999,756,1,20.4,1,1,1,Lost/Others
16000,23,3,12393.7,3,1,3,New Customers
16001,402,1,583.39,1,1,2,Lost/Others
16002,646,1,169.21,1,1,1,Lost/Others
16003,50,10,5613.83,2,3,3,Loyal Customers
16004,495,5,2146.39,1,2,3,At Risk
16005,33,10,2436.22,2,3,3,Loyal Customers
16006,232,2,347.17,1,1,2,Lost/Others
16007,68,7,3075.14,2,2,3,Loyal Customers
16008,44,15,5384.13,2,3,3,Loyal Customers
16009,43,4,992.71,2,2,2,Loyal Customers
16010,266,11,1724.06,1,3,3,At Risk
16011,29,29,5880.46,3,3,3,Champions
16012,56,5,2989.79,2,2,3,Loyal Customers
16013,24,84,57446.44,3,3,3,Champions
16014,58,5,1130.27,2,2,3,Loyal Customers
16015,24,3,705.39,3,1,2,New Customers
16016,24,11,2533.94,3,3,3,Champions
16017,68,5,1553.83,2,2,3,Loyal Customers
16018,60,4,698.13,2,2,2,Loyal Customers
16019,67,27,17465.85,2,3,3,Loyal Customers
16020,37,3,851.01,2,1,2,Lost/Others
16021,416,2,532.25,1,1,2,Lost/Others
16022,281,1,628.28,1,1,2,Lost/Others
16023,67,3,719.81,2,1,2,Lost/Others
16024,33,3,484.2,2,1,2,Lost/Others
16025,50,1,439.66,2,1,2,Lost/Others
16026,64,1,236.09,2,1,1,Lost/Others
16027,112,15,2048.36,1,3,3,At Risk
16028,616,1,82.2,1,1,1,Lost/Others
16029,59,107,122209.14,2,3,3,Loyal Customers
16030,330,1,331.24,1,1,2,Lost/Others
16031,113,2,548.94,1,1,2,Lost/Others
16032,477,6,1970.45,1,2,3,At Risk
16033,26,27,10836.13,3,3,3,Champions
16034,217,6,928.72,1,2,2,At Risk
16035,581,1,217.73,1,1,1,Lost/Others
16036,108,4,2556.84,1,2,3,At Risk
16037,290,5,1509.34,1,2,3,At Risk
16038,28,3,471.78,3,1,2,New Customers
16039,444,2,456.4,1,1,2,Lost/Others
16040,86,7,2416.9,2,2,3,Loyal Customers
16041,51,3,3166.4,2,1,3,Lost/Others
16042,43,8,2265.12,2,2,3,Loyal Customers
16043,58,8,1856.59,2,2,3,Loyal Customers
16044,456,1,340.84,1,1,2,Lost/Others
16045,140,8,3434.93,1,2,3,At Risk
16046,583,1,235.78,1,1,1,Lost/Others
16047,703,1,107.14,1,1,1,Lost/Others
16048,394,4,1075.23,1,2,3,At Risk
16049,61,6,1899.68,2,2,3,Loyal Customers
16050,194,3,300.7,1,1,2,Lost/Others
16051,702,1,188.44,1,1,1,Lost/Others
16052,75,1,362.06,2,1,2,Lost/Others
16053,53,6,3634.84,2,2,3,Loyal Customers
16054,166,4,2111.88,1,2,3,At Risk
16055,241,1,134.8,1,1,1,Lost/Others
16056,66,1,664.85,2,1,2,Lost/Others
16057,37,10,3854.85,2,3,3,Loyal Customers
16058,427,1,62.7,1,1,1,Lost/Others
16059,86,12,3217.77,2,3,3,Loyal Customers
16060,421,3,541.95,1,1,2,Lost/Others
16061,452,1,89.65,1,1,1,Lost/Others
16062,30,8,2863.45,3,2,3,Loyal Customers
16063,281,1,335.32,1,1,2,Lost/Others
16064,746,1,111.0,1,1,1,Lost/Others
16065,386,8,2382.62,1,2,3,At Risk
16066,37,5,1521.87,2,2,3,Loyal Customers
16067,583,3,3395.29,1,1,3,Lost/Others
16068,614,1,122.93,1,1,1,Lost/Others
16069,438,1,457.7,1,1,2,Lost/Others
16070,43,2,852.15,2,1,2,Lost/Others
16071,65,4,1076.8,2,2,3,Loyal Customers
16072,309,4,4328.89,1,2,3,At Risk
16073,318,1,122.4,1,1,1,Lost/Others
16074,411,1,265.25,1,1,1,Lost/Others
16075,523,2,736.93,1,1,2,Lost/Others
16076,24,10,2234.73,3,3,3,Champions
16077,646,1,2300.4,1,1,3,Lost/Others
16078,304,2,362.99,1,1,2,Lost/Others
16079,37,3,1352.0,2,1,3,Lost/Others
16080,102,4,602.56,1,2,2,At Risk
16081,77,8,4460.18,2,2,3,Loyal Customers
16082,691,1,106.75,1,1,1,Lost/Others
16083,121,4,2351.42,1,2,3,At Risk
16084,320,1,436.18,1,1,2,Lost/Others
16085,44,12,2343.53,2,3,3,Loyal Customers
16086,80,10,2864.99,2,3,3,Loyal Customers
16087,410,5,1739.92,1,2,3,At Risk
16088,596,2,1437.43,1,1,3,Lost/Others
16089,407,2,271.44,1,1,1,Lost/Others
16090,645,1,205.91,1,1,1,Lost/Others
16091,175,2,315.06,1,1,2,Lost/Others
16092,135,6,1587.94,1,2,3,At Risk
16093,127,1,17.0,1,1,1,Lost/Others
16094,32,11,3695.56,2,3,3,Loyal Customers
16095,477,1,447.05,1,1,2,Lost/Others
16096,285,4,1584.97,1,2,3,At Risk
16097,261,1,185.05,1,1,1,Lost/Others
16098,108,14,4448.1,1,3,3,At Risk
16099,71,7,1573.2,2,2,3,Loyal Customers
16100,483,1,582.64,1,1,2,Lost/Others
16101,91,4,3229.16,1,2,3,At Risk
16102,63,3,1842.14,2,1,3,Lost/Others
16103,28,22,6191.71,3,3,3,Champions
16104,82,9,2778.61,2,2,3,Loyal Customers
16105,269,5,2386.19,1,2,3,At Risk
16106,86,1,108.38,2,1,1,Lost/Others
16107,38,7,3204.16,2,2,3,Loyal Customers
16108,105,4,2235.92,1,2,3,At Risk
16109,239,3,939.48,1,1,2,Lost/Others
16110,66,4,1819.27,2,2,3,Loyal Customers
16111,449,1,562.48,1,1,2,Lost/Others
16112,164,4,195.74,1,2,1,At Risk
16113,204,1,161.38,1,1,1,Lost/Others
16114,191,1,135.75,1,1,1,Lost/Others
16115,30,12,2575.14,3,3,3,Champions
16116,232,1,612.78,1,1,2,Lost/Others
16117,210,3,654.4,1,1,2,Lost/Others
16118,673,1,4376.25,1,1,3,Lost/Others
16119,29,8,1720.81,3,2,3,Loyal Customers
16120,80,6,3056.91,2,2,3,Loyal Customers
16121,78,5,1477.09,2,2,3,Loyal Customers
16122,94,6,1001.34,1,2,3,At Risk
16123,72,1,307.78,2,1,2,Lost/Others
16124,338,4,1772.49,1,2,3,At Risk
16125,388,14,4587.65,1,3,3,At Risk
16126,50,15,14646.8,2,3,3,Loyal Customers
16127,60,2,801.31,2,1,2,Lost/Others
16128,38,11,3801.05,2,3,3,Loyal Customers
16129,428,3,1396.05,1,1,3,Lost/Others
16130,443,4,987.48,1,2,2,At Risk
16131,72,12,9957.42,2,3,3,Loyal Customers
16132,565,2,664.2,1,1,2,Lost/Others
16133,24,56,22992.26,3,3,3,Champions
16134,42,5,2145.34,2,2,3,Loyal Customers
16135,283,2,819.45,1,1,2,Lost/Others
16136,80,4,946.8,2,2,2,Loyal Customers
16137,701,1,422.7,1,1,2,Lost/Others
16138,399,3,910.35,1,1,2,Lost/Others
16139,39,5,1111.15,2,2,3,Loyal Customers
16140,86,3,1557.6,2,1,3,Lost/Others
16141,109,2,955.94,1,1,2,Lost/Others
16142,270,1,535.34,1,1,2,Lost/Others
16143,24,12,4910.83,3,3,3,Champions
16144,267,1,175.2,1,1,1,Lost/Others
16145,29,19,6805.44,3,3,3,Champions
16146,178,4,946.38,1,2,2,At Risk
16147,154,5,2398.91,1,2,3,At Risk
16148,317,2,386.62,1,1,2,Lost/Others
16149,25,3,422.22,3,1,2,New Customers
16150,63,10,4395.59,2,3,3,Loyal Customers
16152,289,1,1829.04,1,1,3,Lost/Others
16153,70,11,5133.49,2,3,3,Loyal Customers
16155,402,5,796.9,1,2,2,At Risk
16156,29,20,6218.18,3,3,3,Champions
16157,36,3,656.69,2,1,2,Lost/Others
16158,543,9,628.32,1,2,2,At Risk
16159,302,4,1232.79,1,2,3,At Risk
16160,86,2,1025.44,2,1,3,Lost/Others
16161,22,43,12831.8,3,3,3,Champions
16162,273,1,37.4,1,1,1,Lost/Others
16163,253,6,2849.58,1,2,3,At Risk
16164,38,3,822.48,2,1,2,Lost/Others
16165,526,1,79.9,1,1,1,Lost/Others
16166,449,2,435.83,1,1,2,Lost/Others
16167,435,5,1386.12,1,2,3,At Risk
16168,31,66,10636.47,2,3,3,Loyal Customers
16169,29,4,1822.97,3,2,3,Loyal Customers
16170,71,20,6869.0,2,3,3,Loyal Customers
16171,80,1,73.2,2,1,1,Lost/Others
16172,116,8,1884.55,1,2,3,At Risk
16173,36,6,1418.32,2,2,3,Loyal Customers
16174,147,7,2246.75,1,2,3,At Risk
16175,115,7,1836.44,1,2,3,At Risk
16176,442,4,2052.69,1,2,3,At Risk
16177,71,8,2247.31,2,2,3,Loyal Customers
16178,159,2,612.6,1,1,2,Lost/Others
16179,81,1,215.83,2,1,1,Lost/Others
16180,121,13,16249.87,1,3,3,At Risk
16181,94,1,305.54,1,1,2,Lost/Others
16182,93,9,9971.65,1,2,3,At Risk
16183,88,4,1077.81,2,2,3,Loyal Customers
16184,85,6,1158.79,2,2,3,Loyal Customers
16185,37,3,644.72,2,1,2,Lost/Others
16186,43,26,9026.11,2,3,3,Loyal Customers
16187,52,15,6911.44,2,3,3,Loyal Customers
16188,65,5,1087.66,2,2,3,Loyal Customers
16189,36,2,215.48,2,1,1,Lost/Others
16190,61,8,2723.55,2,2,3,Loyal Customers
16191,23,24,15688.02,3,3,3,Champions
16192,756,1,351.3,1,1,2,Lost/Others
16193,257,2,630.43,1,1,2,Lost/Others
16194,396,1,308.6,1,1,2,Lost/Others
16195,744,1,323.25,1,1,2,Lost/Others
16196,509,1,93.3,1,1,1,Lost/Others
16197,490,9,2016.71,1,2,3,At Risk
16198,96,2,1030.04,1,1,3,Lost/Others
16199,413,7,942.75,1,2,2,At Risk
16200,25,12,5643.45,3,3,3,Champions
16201,24,5,2112.12,3,2,3,Loyal Customers
16202,381,9,2501.99,1,2,3,At Risk
16203,79,6,1114.54,2,2,3,Loyal Customers
16204,44,3,944.24,2,1,2,Lost/Others
16205,51,7,1830.61,2,2,3,Loyal Customers
16206,75,13,2602.32,2,3,3,Loyal Customers
16207,46,1,394.38,2,1,2,Lost/Others
16208,65,10,3440.45,2,3,3,Loyal Customers
16209,109,9,4146.78,1,2,3,At Risk
16210,22,35,38489.51,3,3,3,Champions
16211,109,3,1090.59,1,1,3,Lost/Others
16212,40,4,1293.71,2,2,3,Loyal Customers
16213,99,1,159.0,1,1,1,Lost/Others
16214,191,4,2038.25,1,2,3,At Risk
16215,101,1,242.35,1,1,1,Lost/Others
16216,288,1,914.93,1,1,2,Lost/Others
16217,256,2,304.25,1,1,2,Lost/Others
16218,50,13,4439.97,2,3,3,Loyal Customers
16219,521,1,40.8,1,1,1,Lost/Others
16221,57,9,2235.51,2,2,3,Loyal Customers
16222,339,2,1345.22,1,1,3,Lost/Others
16223,395,2,1102.35,1,1,3,Lost/Others
16224,78,5,1616.54,2,2,3,Loyal Customers
16225,65,15,2867.41,2,3,3,Loyal Customers
16226,224,5,672.17,1,2,2,At Risk
16227,246,3,1027.22,1,1,3,Lost/Others
16228,406,3,890.81,1,1,2,Lost/Others
16229,108,6,2867.86,1,2,3,At Risk
16230,210,2,542.03,1,1,2,Lost/Others
16231,400,4,1078.22,1,2,3,At Risk
16232,64,7,2712.97,2,2,3,Loyal Customers
16233,92,9,1965.71,1,2,3,At Risk
16234,497,3,333.18,1,1,2,Lost/Others
16235,61,9,2053.71,2,2,3,Loyal Customers
16236,99,1,432.2,1,1,2,Lost/Others
16237,458,1,136.65,1,1,1,Lost/Others
16238,443,1,63.66,1,1,1,Lost/Others
16239,77,6,1492.2,2,2,3,Loyal Customers
16240,45,2,3718.8,2,1,3,Lost/Others
16241,30,16,4329.31,3,3,3,Champions
16242,29,14,7474.4,3,3,3,Champions
16243,54,2,409.1,2,1,2,Lost/Others
16244,232,2,2579.38,1,1,3,Lost/Others
16245,44,3,1413.66,2,1,3,Lost/Others
16246,480,2,827.25,1,1,2,Lost/Others
16247,191,1,114.56,1,1,1,Lost/Others
16248,82,1,152.94,2,1,1,Lost/Others
16249,73,5,1800.07,2,2,3,Loyal Customers
16250,282,3,791.38,1,1,2,Lost/Others
16251,533,1,128.31,1,1,1,Lost/Others
16252,403,1,295.09,1,1,1,Lost/Others
16253,87,7,7310.15,2,2,3,Loyal Customers
16254,399,3,985.14,1,1,2,Lost/Others
16255,37,15,4906.8,2,3,3,Loyal Customers
16256,287,3,1629.37,1,1,3,Lost/Others
16257,197,1,46.95,1,1,1,Lost/Others
16258,66,15,11942.52,2,3,3,Loyal Customers
16259,431,3,361.94,1,1,2,Lost/Others
16260,71,1,1035.45,2,1,3,Lost/Others
16261,38,6,1059.45,2,2,3,Loyal Customers
16262,399,1,755.15,1,1,2,Lost/Others
16263,444,1,351.01,1,1,2,Lost/Others
16264,459,2,837.53,1,1,2,Lost/Others
16265,30,12,6935.17,3,3,3,Champions
16266,94,14,1757.95,1,3,3,At Risk
16267,612,1,186.66,1,1,1,Lost/Others
16268,92,2,667.65,1,1,2,Lost/Others
16269,458,1,717.57,1,1,2,Lost/Others
16270,374,1,1141.24,1,1,3,Lost/Others
16271,23,10,3463.02,3,3,3,Champions
16272,137,1,411.7,1,1,2,Lost/Others
16273,669,2,336.04,1,1,2,Lost/Others
16274,394,1,715.9,1,1,2,Lost/Others
16275,217,3,2151.11,1,1,3,Lost/Others
16276,197,3,2629.39,1,1,3,Lost/Others
16277,754,1,188.69,1,1,1,Lost/Others
16278,121,3,1117.84,1,1,3,Lost/Others
16279,42,9,5705.08,2,2,3,Loyal Customers
16280,746,1,238.05,1,1,1,Lost/Others
16281,93,3,3424.02,1,1,3,Lost/Others
16282,360,3,1307.58,1,1,3,Lost/Others
16283,26,8,4403.82,3,2,3,Loyal Customers
16284,52,3,1029.77,2,1,3,Lost/Others
16285,667,1,176.9,1,1,1,Lost/Others
16286,498,2,328.95,1,1,2,Lost/Others
16287,190,5,1006.98,1,2,3,At Risk
16288,491,1,129.85,1,1,1,Lost/Others
16289,483,1,136.31,1,1,1,Lost/Others
16290,485,4,2069.3,1,2,3,At Risk
16291,703,1,117.72,1,1,1,Lost/Others
16292,142,5,1253.76,1,2,3,At Risk
16293,42,15,4657.95,2,3,3,Loyal Customers
16294,497,1,126.05,1,1,1,Lost/Others
16295,30,4,1328.55,3,2,3,Loyal Customers
16296,647,4,1313.67,1,2,3,At Risk
16297,289,1,301.9,1,1,2,Lost/Others
16298,43,7,1085.7,2,2,3,Loyal Customers
16299,498,1,193.65,1,1,1,Lost/Others
16300,451,3,1392.43,1,1,3,Lost/Others
16301,757,1,107.33,1,1,1,Lost/Others
16302,147,1,233.22,1,1,1,Lost/Others
16303,46,7,7928.27,2,2,3,Loyal Customers
16304,715,1,381.66,1,1,2,Lost/Others
16305,159,1,361.22,1,1,2,Lost/Others
16306,234,7,1192.82,1,2,3,At Risk
16307,450,3,1194.92,1,1,3,Lost/Others
16308,58,7,5120.0,2,2,3,Loyal Customers
16309,127,2,706.57,1,1,2,Lost/Others
16310,435,2,460.08,1,1,2,Lost/Others
16311,38,2,616.26,2,1,2,Lost/Others
16312,453,1,171.15,1,1,1,Lost/Others
16313,24,2,274.15,3,1,1,New Customers
16314,410,3,1491.4,1,1,3,Lost/Others
16315,351,2,402.71,1,1,2,Lost/Others
16316,85,13,5744.91,2,3,3,Loyal Customers
16317,140,5,2192.51,1,2,3,At Risk
16318,56,1,328.15,2,1,2,Lost/Others
16319,238,1,404.4,1,1,2,Lost/Others
16320,193,6,5628.99,1,2,3,At Risk
16321,93,7,604.55,1,2,2,At Risk
16322,22,2,326.75,3,1,2,New Customers
16323,217,2,353.66,1,1,2,Lost/Others
16324,149,3,428.68,1,1,2,Lost/Others
16325,67,12,3597.5,2,3,3,Loyal Customers
16326,26,24,4826.99,3,3,3,Champions
16327,35,16,10731.34,2,3,3,Loyal Customers
16328,584,1,310.83,1,1,2,Lost/Others
16329,448,4,1703.07,1,2,3,At Risk
16330,38,7,634.33,2,2,2,Loyal Customers
16331,453,6,2037.7,1,2,3,At Risk
16332,49,11,2010.41,2,3,3,Loyal Customers
16333,28,22,26626.8,3,3,3,Champions
16334,513,1,277.48,1,1,1,Lost/Others
16335,572,7,2774.0,1,2,3,At Risk
16336,441,4,3517.69,1,2,3,At Risk
16337,57,1,151.05,2,1,1,Lost/Others
16338,178,1,214.8,1,1,1,Lost/Others
16339,305,1,109.95,1,1,1,Lost/Others
16340,128,3,1526.06,1,1,3,Lost/Others
